Date,Open,High,Low,Close,Adj Close,Volume
2016-10-28,40.799999,41.063999,39.966,39.993999,39.993999,21400500
2016-10-31,40.498001,40.498001,39.161999,39.546001,39.546001,23461500
2016-11-01,39.608002,39.700001,37.622002,38.158001,38.158001,35300000
2016-11-02,38.009998,38.540001,37.501999,37.604,37.604,21267000
2016-11-03,37.799999,38.293999,37.408001,37.484001,37.484001,13265000
2016-11-04,37.799999,38.692001,37.192001,38.112,38.112,25730000
2016-11-07,38.717999,38.858002,38.009998,38.641998,38.641998,19350500
2016-11-08,38.757999,39.498001,38.251999,38.987999,38.987999,16338000
2016-11-09,37.375999,38.400002,36.790001,38.012001,38.012001,40865500
2016-11-10,38.209999,38.321999,36.084,37.07,37.07,33751500
2016-11-11,36.848,37.776001,36.599998,37.712002,37.712002,19942500
2016-11-14,37.599998,37.650002,35.638,36.290001,36.290001,32761000
2016-11-15,36.556,37.285999,36.41,36.754002,36.754002,19510000
2016-11-16,36.529999,36.945999,36.242001,36.785999,36.785999,17172000
2016-11-17,36.698002,37.897999,36.422001,37.731998,37.731998,24435500
2016-11-18,38.130001,38.599998,37,37.004002,37.004002,26051500
2016-11-21,37.007999,37.778,36.882,36.903999,36.903999,21805000
2016-11-22,37.167999,38.293999,36.742001,38.234001,38.234001,28017000
2016-11-23,38.122002,39.127998,37.799999,38.627998,38.627998,24459500
2016-11-25,38.728001,39.448002,38.728001,39.330002,39.330002,11830500
2016-11-28,39.096001,39.869999,38.91,39.223999,39.223999,22646000
2016-11-29,39.112,39.346001,37.900002,37.914001,37.914001,22196500
2016-11-30,38.200001,38.377998,37.5,37.880001,37.880001,17735500
2016-12-01,37.650002,37.706001,36.200001,36.375999,36.375999,25632000
2016-12-02,36.576,36.976002,36,36.293999,36.293999,20211500
2016-12-05,36.501999,37.778,36.501999,37.360001,37.360001,20361000
2016-12-06,37.104,37.316002,36.535999,37.169998,37.169998,16958000
2016-12-07,37.23,38.68,37,38.630001,38.630001,27309500
2016-12-08,38.41,38.5,37.908001,38.458,38.458,15970500
2016-12-09,38.174,38.768002,38.161999,38.436001,38.436001,13612500
2016-12-12,38.560001,38.883999,38.236,38.486,38.486,12194500
2016-12-13,38.636002,40.256001,38.599998,39.630001,39.630001,34119500
2016-12-14,39.748001,40.599998,39.352001,39.737999,39.737999,20754500
2016-12-15,39.681999,40.147999,39.478001,39.515999,39.515999,16098000
2016-12-16,39.616001,40.518002,39.52,40.498001,40.498001,18984500
2016-12-19,40.498001,40.889999,39.967999,40.546001,40.546001,17440500
2016-12-20,40.610001,41.799999,40.5,41.757999,41.757999,23445500
2016-12-21,41.689999,42.445999,41.481998,41.540001,41.540001,26038000
2016-12-22,41.644001,41.998001,41.299999,41.689999,41.689999,15555500
2016-12-23,41.599998,42.689999,41.542,42.667999,42.667999,23352500
2016-12-27,42.976002,44.450001,42.883999,43.905998,43.905998,29578500
2016-12-28,44.306,44.759998,43.439999,43.948002,43.948002,18912500
2016-12-29,43.712002,43.84,42.824001,42.936001,42.936001,20225000
2016-12-30,43.259998,43.5,42.335999,42.737999,42.737999,23213000
2017-01-03,42.972,44.066002,42.192001,43.397999,43.397999,29616500
2017-01-04,42.950001,45.599998,42.862,45.397999,45.397999,56067500
2017-01-05,45.284,45.495998,44.389999,45.349998,45.349998,29558500
2017-01-06,45.386002,46.062,45.09,45.801998,45.801998,27639500
2017-01-09,45.793999,46.383999,45.599998,46.256001,46.256001,19897500
2017-01-10,46.400002,46.400002,45.377998,45.973999,45.973999,18300000
2017-01-11,45.813999,45.995998,45.335999,45.945999,45.945999,18254000
2017-01-12,45.812,46.139999,45.116001,45.917999,45.917999,18951000
2017-01-13,46,47.57,45.917999,47.549999,47.549999,30465000
2017-01-17,47.34,47.992001,46.874001,47.116001,47.116001,23087500
2017-01-18,47.330002,47.942001,47.116001,47.672001,47.672001,18845000
2017-01-19,49.450001,49.736,48.150002,48.751999,48.751999,38661500
2017-01-20,49.091999,49.200001,48.602001,48.945999,48.945999,21021500
2017-01-23,49.169998,50.178001,49.099998,49.784,49.784,31314500
2017-01-24,50,50.959999,49.93,50.922001,50.922001,24827500
2017-01-25,51.462002,51.692001,50.360001,50.894001,50.894001,25713000
2017-01-26,50.858002,51.147999,50.150002,50.501999,50.501999,15760500
2017-01-27,50.276001,50.599998,49.703999,50.59,50.59,15831500
2017-01-30,50.506001,51.057999,49.419998,50.125999,50.125999,19005500
2017-01-31,49.848,51.178001,49.540001,50.386002,50.386002,20580500
2017-02-01,50.610001,50.639999,49.810001,49.848,49.848,19794000
2017-02-02,49.667999,50.484001,49.542,50.310001,50.310001,12499000
2017-02-03,50.382,50.436001,49.936001,50.265999,50.265999,10933500
2017-02-06,50.200001,51.563999,50.125999,51.554001,51.554001,17812500
2017-02-07,51.638,52,51.284,51.495998,51.495998,21224000
2017-02-08,51.470001,52.672001,51.240002,52.416,52.416,19665000
2017-02-09,53.25,54.236,53.23,53.84,53.84,39101000
2017-02-10,53.958,54.189999,53.222,53.846001,53.846001,18098500
2017-02-13,54.147999,56.158001,54.102001,56.119999,56.119999,35148000
2017-02-14,55.806,57.478001,55.722,56.195999,56.195999,36726000
2017-02-15,56,56.448002,55.287998,55.952,55.952,24739500
2017-02-16,55.52,56,53.700001,53.790001,53.790001,35386500
2017-02-17,53.16,54.577999,52.830002,54.445999,54.445999,31285500
2017-02-21,55.09,56.279999,54.801998,55.478001,55.478001,28383500
2017-02-22,56.062,56.689999,54.52,54.702,54.702,43775000
2017-02-23,52.799999,52.931999,51.112,51.198002,51.198002,74576000
2017-02-24,50.532001,51.650002,50.040001,51.400002,51.400002,40858000
2017-02-27,49.633999,49.672001,48.402,49.245998,49.245998,57304000
2017-02-28,48.838001,50.200001,48.779999,49.998001,49.998001,30390500
2017-03-01,50.835999,50.970001,49.821999,50.004002,50.004002,24047500
2017-03-02,49.942001,50.655998,49.653999,50.096001,50.096001,16759000
2017-03-03,50.147999,50.380001,49.799999,50.313999,50.313999,14597000
2017-03-06,49.582001,50.34,49.501999,50.242001,50.242001,16777500
2017-03-07,50.383999,50.778,49.664001,49.717999,49.717999,17297500
2017-03-08,49.400002,50.014,49.063999,49.374001,49.374001,18626000
2017-03-09,49.526001,49.731998,48.599998,48.98,48.98,19396500
2017-03-10,49.242001,49.299999,48.599998,48.737999,48.737999,15331500
2017-03-13,48.964001,49.369999,48.556,49.234001,49.234001,15113000
2017-03-14,49.222,51.624001,49.203999,51.599998,51.599998,37992000
2017-03-15,51.400002,52.200001,50.854,51.146,51.146,26654000
2017-03-16,52.48,53.150002,51.812,52.41,52.41,35661000
2017-03-17,52.799999,53.066002,52.240002,52.299999,52.299999,32487500
2017-03-20,52.119999,52.91,51.764,52.383999,52.383999,18071500
2017-03-21,52.566002,52.959999,50.048,50.136002,50.136002,34543000
2017-03-22,50.312,51.014,50.102001,51.001999,51.001999,20296500
2017-03-23,51.077999,51.534,50.66,50.956001,50.956001,16601000
2017-03-24,51.139999,52.778,51.001999,52.632,52.632,28236500
2017-03-27,52.119999,54.113998,51.950001,54.043999,54.043999,31154000
2017-03-28,55.403999,56.136002,55,55.490002,55.490002,39938000
2017-03-29,55.667999,55.919998,55.108002,55.476002,55.476002,18381000
2017-03-30,55.608002,56.400002,55.442001,55.584,55.584,20742000
2017-03-31,55.745998,55.936001,55.264,55.66,55.66,16473000
2017-04-03,57.380001,59.799999,56.916,59.703999,59.703999,69443000
2017-04-04,59.377998,60.962002,58.905998,60.740002,60.740002,50673000
2017-04-05,60.408001,60.976002,58.84,59,59,39404500
2017-04-06,59.375999,60.388,58.82,59.740002,59.740002,27603000
2017-04-07,59.5,60.537998,59.43,60.507999,60.507999,22898000
2017-04-10,61.830002,62.745998,61.742001,62.478001,62.478001,38322500
2017-04-11,62.675999,62.694,61.099998,61.742001,61.742001,28623000
2017-04-12,61.268002,61.689999,59.264,59.368,59.368,30253500
2017-04-13,59.34,61.478001,59.060001,60.799999,60.799999,46423000
2017-04-17,60.540001,60.799999,59.736,60.287998,60.287998,20693500
2017-04-18,59.939999,60.167999,59.580002,60.049999,60.049999,15178500
2017-04-19,60.492001,61.324001,60.422001,61.104,61.104,19490000
2017-04-20,61.301998,61.830002,60.046001,60.501999,60.501999,30747000
2017-04-21,60.400002,61.279999,60.084,61.119999,61.119999,22549000
2017-04-24,61.844002,62.110001,61.203999,61.605999,61.605999,25417500
2017-04-25,61.599998,62.796001,61.172001,62.757999,62.757999,33688500
2017-04-26,62.473999,62.900002,61.799999,62.034,62.034,23475000
2017-04-27,62.338001,62.618,61.5,61.726002,61.726002,17343000
2017-04-28,61.966,62.959999,61.599998,62.813999,62.813999,22527500
2017-05-01,62.976002,65.449997,62.962002,64.566002,64.566002,44148000
2017-05-02,64.800003,65.531998,63.312,63.778,63.778,26914000
2017-05-03,63.534,64.306,62.09,62.203999,62.203999,35667000
2017-05-04,61.487999,61.554001,58.152,59.091999,59.091999,70760000
2017-05-05,59.599998,61.709999,59.360001,61.669998,61.669998,40886500
2017-05-08,62.18,62.757999,61.164001,61.438,61.438,35032500
2017-05-09,61.875999,64.398003,61.82,64.251999,64.251999,48382500
2017-05-10,64.311996,65.099998,63.624001,65.043999,65.043999,28708000
2017-05-11,64.68,65.199997,63.919998,64.620003,64.620003,23769000
2017-05-12,65.096001,65.400002,64.306,64.961998,64.961998,20608000
2017-05-15,63.675999,64.040001,62.506001,63.175999,63.175999,38110000
2017-05-16,63.518002,64.012001,63.028,63.402,63.402,20762500
2017-05-17,62.877998,62.925999,61.099998,61.222,61.222,33559500
2017-05-18,61.400002,62.787998,61.062,62.612,62.612,28269000
2017-05-19,63.099998,63.299999,62.040001,62.166,62.166,23438000
2017-05-22,62.560001,62.874001,61.360001,62.07,62.07,21646000
2017-05-23,62.091999,62.146,60.695999,60.771999,60.771999,21592000
2017-05-24,61.301998,62.200001,61.080002,62.043999,62.043999,25166500
2017-05-25,62.203999,63.394001,61.562,63.366001,63.366001,25070000
2017-05-26,63.456001,65.098,63.262001,65.028,65.028,39011000
2017-05-30,65.199997,67.255997,65.152,67.019997,67.019997,38914500
2017-05-31,67.538002,68.578003,67.031998,68.202003,68.202003,49817000
2017-06-01,68.800003,68.975998,67.458,68.073997,68.073997,38040000
2017-06-02,67.954002,68.575996,67.185997,67.970001,67.970001,27951000
2017-06-05,67.699997,69.688004,66.842003,69.463997,69.463997,33922000
2017-06-06,68.940002,71.898003,67.994003,70.57,70.57,55434000
2017-06-07,71.267998,72.099998,71.028,71.93,71.93,46990000
2017-06-08,72.75,74.379997,72.043999,74,74,45307500
2017-06-09,74.884003,75.374001,70.959999,71.463997,71.463997,86307000
2017-06-12,71.598,72.900002,70.124001,71.802002,71.802002,52588500
2017-06-13,73.524002,75.199997,73.321999,75.190002,75.190002,59039500
2017-06-14,76.218002,76.849998,75.262001,76.132004,76.132004,64092000
2017-06-15,74.5,75.092003,73.297997,75.068001,75.068001,52132500
2017-06-16,75.596001,75.601997,74.019997,74.279999,74.279999,33655000
2017-06-19,75,75.339996,73.559998,73.959999,73.959999,32746500
2017-06-20,75.334,75.776001,73.945999,74.447998,74.447998,37193500
2017-06-21,74.870003,75.398003,73.603996,75.279999,75.279999,24616000
2017-06-22,75.598,77,74.713997,76.522003,76.522003,37649000
2017-06-23,76.489998,77.398003,75.870003,76.690002,76.690002,32229000
2017-06-26,77.337997,77.389999,74.620003,75.498001,75.498001,33020500
2017-06-27,75.279999,75.279999,72.403999,72.473999,72.473999,34982000
2017-06-28,73.335999,74.348,72.503998,74.248001,74.248001,31512500
2017-06-29,74.122002,74.199997,70.82,72.150002,72.150002,41105000
2017-06-30,72.741997,73.353996,71.924004,72.321999,72.321999,29242500
2017-07-03,74.047997,74.269997,70.300003,70.524002,70.524002,31527000
2017-07-05,69.440002,69.447998,65.265999,65.417999,65.417999,85233500
2017-07-06,63.452,64.157997,61.259998,61.765999,61.765999,96622500
2017-07-07,62.700001,63.400002,61.476002,62.644001,62.644001,70884500
2017-07-10,62.580002,63.588001,60.625999,63.209999,63.209999,69104500
2017-07-11,63.200001,65.456001,62.860001,65.444,65.444,57797000
2017-07-12,66.080002,66.620003,64.900002,65.903999,65.903999,51730500
2017-07-13,66.022003,66.32,63.993999,64.681999,64.681999,42972500
2017-07-14,64.638,65.683998,64.244003,65.556,65.556,28126000
2017-07-17,65.108002,65.419998,62.689999,63.914001,63.914001,49384500
2017-07-18,63.5,65.825996,63.132,65.648003,65.648003,31868500
2017-07-19,65.646004,66.330002,64.643997,65.052002,65.052002,31785000
2017-07-20,65.379997,66.043999,64.839996,65.984001,65.984001,25831000
2017-07-21,65.891998,66.251999,65.160004,65.68,65.68,24508000
2017-07-24,66.047997,68.68,66.001999,68.503998,68.503998,43185500
2017-07-25,69,69.120003,66.830002,67.919998,67.919998,34946000
2017-07-26,68.071999,69.099998,67.624001,68.769997,68.769997,24104000
2017-07-27,69.199997,69.5,65.258003,66.891998,66.891998,41512000
2017-07-28,67.377998,67.919998,66.501999,67.014,67.014,24402000
2017-07-31,67.099998,68.297997,64.208,64.694,64.694,42675500
2017-08-01,64.599998,64.889999,63.226002,63.914001,63.914001,41515500
2017-08-02,63.787998,65.424004,62.243999,65.178001,65.178001,65457500
2017-08-03,69.066002,70,68.629997,69.417999,69.417999,67675000
2017-08-04,69.400002,71.454002,68.660004,71.382004,71.382004,46344500
2017-08-07,71.470001,71.896004,70.550003,71.033997,71.033997,31622500
2017-08-08,71.505997,73.716003,71.480003,73.043999,73.043999,37249000
2017-08-09,72.199997,74,71.790001,72.706001,72.706001,34460500
2017-08-10,72.32,73.330002,70.931999,71.080002,71.080002,35464500
2017-08-11,71.393997,72.251999,70.723999,71.573997,71.573997,21829000
2017-08-14,72.926003,73.531998,72.519997,72.760002,72.760002,22596000
2017-08-15,73.040001,73.098,71.874001,72.466003,72.466003,15425500
2017-08-16,72.599998,73.300003,72.503998,72.582001,72.582001,17069000
2017-08-17,72.241997,72.660004,70.318001,70.384003,70.384003,25138500
2017-08-18,70.582001,70.800003,69.160004,69.491997,69.491997,27041000
2017-08-21,69.164001,69.164001,66.370003,67.571999,67.571999,32477000
2017-08-22,68.225998,68.447998,67.473999,68.269997,68.269997,21610000
2017-08-23,67.797997,70.697998,67.660004,70.554001,70.554001,24772500
2017-08-24,70.503998,71.332001,69.947998,70.585999,70.585999,22923500
2017-08-25,70.848,71.138,69.459999,69.610001,69.610001,17420000
2017-08-28,69.456001,69.470001,67.944,69.132004,69.132004,18820000
2017-08-29,67.896004,69.809998,67.75,69.472,69.472,20368500
2017-08-30,69.933998,70.694,69.400002,70.636002,70.636002,17064500
2017-08-31,70.709999,71.688004,70.564003,71.18,71.18,20364000
2017-09-01,71.223999,71.517998,70.737999,71.080002,71.080002,15247500
2017-09-05,70.760002,71.098,69.178001,69.917999,69.917999,19175500
2017-09-06,69.900002,70.195999,68.311996,68.905998,68.905998,20457000
2017-09-07,69.195999,70.496002,68.690002,70.122002,70.122002,21196000
2017-09-08,69.797997,69.956001,68.459999,68.68,68.68,16317500
2017-09-11,70.269997,72.741997,70,72.737999,72.737999,38335500
2017-09-12,72.898003,73.751999,72.080002,72.550003,72.550003,29864500
2017-09-13,72.764,73.613998,71.917999,73.246002,73.246002,20926000
2017-09-14,72.865997,75.592003,72.526001,75.528,75.528,36012500
2017-09-15,74.902,76,74.540001,75.961998,75.961998,27102500
2017-09-18,76.050003,77.921997,75.536003,77,77,35940000
2017-09-19,76,76.477997,74.713997,75.019997,75.019997,32259500
2017-09-20,74.599998,75.650002,74.213997,74.781998,74.781998,24595500
2017-09-21,74.980003,75.365997,72.902,73.295998,73.295998,23091000
2017-09-22,73.297997,73.980003,70.176003,70.218002,70.218002,40797000
2017-09-25,70.629997,71.494003,68.575996,68.998001,68.998001,38029500
2017-09-26,70.185997,70.248001,68.18,69.050003,69.050003,35781500
2017-09-27,69.980003,70.297997,68.099998,68.194,68.194,30301500
2017-09-28,67.975998,68.550003,67.080002,67.919998,67.919998,26598000
2017-09-29,68.372002,68.935997,67.720001,68.220001,68.220001,25535500
2017-10-02,68.503998,68.739998,67.101997,68.306,68.306,26434000
2017-10-03,67.18,69.709999,66.255997,69.627998,69.627998,50768000
2017-10-04,70.25,71.723999,69.919998,71.001999,71.001999,40817500
2017-10-05,71.199997,71.487999,70.269997,71.066002,71.066002,20858500
2017-10-06,70.620003,72.019997,70.449997,71.375999,71.375999,21487500
2017-10-09,69.93,70.349998,68.533997,68.587997,68.587997,37468500
2017-10-10,69.360001,71.125999,69.106003,71.117996,71.117996,34892500
2017-10-11,70.778,71.519997,70.230003,70.919998,70.919998,22504000
2017-10-12,70.589996,71.956001,70.528,71.136002,71.136002,20435000
2017-10-13,71.396004,71.697998,70.736,71.113998,71.113998,17702500
2017-10-16,70.751999,70.896004,69.431999,70.120003,70.120003,26877500
2017-10-17,70.181999,71.244003,70.014,71.150002,71.150002,16466500
2017-10-18,71.194,72.599998,70.825996,71.93,71.93,24695500
2017-10-19,71.112,71.43,69.639999,70.362,70.362,25309000
2017-10-20,70.538002,70.910004,68.867996,69.019997,69.019997,24652000
2017-10-23,69.975998,69.989998,67.25,67.403999,67.403999,28736500
2017-10-24,67.760002,68.559998,67.232002,67.468002,67.468002,22458500
2017-10-25,67.339996,67.5,64.711998,65.167999,65.167999,42970500
2017-10-26,65.556,66.045998,64.639999,65.234001,65.234001,25117500
2017-10-27,63.950001,64.917999,63.332001,64.174004,64.174004,34898500
2017-10-30,63.835999,64.755997,63.450001,64.015999,64.015999,21272000
2017-10-31,64.045998,66.389999,64.036003,66.306,66.306,28361500
2017-11-01,66.449997,66.522003,64.052002,64.216003,64.216003,42286500
2017-11-02,60.026001,61.737999,58.526001,59.852001,59.852001,98957000
2017-11-03,59.900002,61.25,59.026001,61.217999,61.217999,44470000
2017-11-06,61.400002,61.5,59.801998,60.556,60.556,32430000
2017-11-07,60.203999,61.299999,60.006001,61.209999,61.209999,26471500
2017-11-08,61.099998,61.377998,60.259998,60.877998,60.877998,23626500
2017-11-09,60.5,60.891998,59.259998,60.598,60.598,27235500
2017-11-10,60.5,61.672001,60.369999,60.598,60.598,23127000
2017-11-13,60.026001,63.360001,59.821999,63.080002,63.080002,37924500
2017-11-14,63,63.27,61.380001,61.740002,61.740002,28380500
2017-11-15,61.202,62.498001,60.299999,62.259998,62.259998,29893500
2017-11-16,62.798,63.627998,62.259998,62.5,62.5,29110500
2017-11-17,65.134003,65.334,62.630001,63.009998,63.009998,68675500
2017-11-20,62.757999,63.099998,60.950001,61.748001,61.748001,41238500
2017-11-21,62.172001,63.646,61.742001,63.562,63.562,36306500
2017-11-22,63.354,63.484001,62.368,62.52,62.52,24588000
2017-11-24,62.757999,63.282001,62.200001,63.110001,63.110001,16220500
2017-11-27,62.650002,63.467999,61.902,63.362,63.362,22779500
2017-11-28,63.271999,64,62.784,63.509998,63.509998,24747500
2017-11-29,63.459999,63.599998,60.245998,61.507999,61.507999,43837000
2017-11-30,61.712002,62.139999,60.908001,61.77,61.77,21758000
2017-12-01,61.088001,62.063999,61.009998,61.306,61.306,21464500
2017-12-04,61.299999,61.653999,60.122002,61.040001,61.040001,29175500
2017-12-05,60.400002,61.599998,60.200001,60.740002,60.740002,23232500
2017-12-06,60.02,62.678001,60,62.652,62.652,35976500
2017-12-07,62.400002,63.726002,62.209999,62.248001,62.248001,23903000
2017-12-08,62.919998,63.396,62.251999,63.026001,63.026001,17342500
2017-12-11,62.925999,65.802002,62.75,65.781998,65.781998,39690000
2017-12-12,66.089996,68.288002,66.005997,68.206001,68.206001,43666000
2017-12-13,68.185997,68.844002,67.300003,67.806,67.806,31107500
2017-12-14,68.202003,69.487999,67.379997,67.578003,67.578003,28999500
2017-12-15,68.407997,68.779999,67.152,68.690002,68.690002,34666000
2017-12-18,68.980003,69.346001,67.515999,67.774002,67.774002,27381000
2017-12-19,68.052002,68.297997,66.059998,66.220001,66.220001,34125000
2017-12-20,66.538002,66.620003,65.008003,65.795998,65.795998,29769000
2017-12-21,65.917999,66.748001,65.442001,66.332001,66.332001,21926000
2017-12-22,65.902,66.183998,64.963997,65.040001,65.040001,21079000
2017-12-26,64.765999,64.788002,63.316002,63.458,63.458,21892000
2017-12-27,63.200001,63.535999,62.150002,62.327999,62.327999,23560500
2017-12-28,62.349998,63.164001,61.908001,63.071999,63.071999,21581500
2017-12-29,63.236,63.282001,62,62.27,62.27,18886000
2018-01-02,62.400002,64.421997,62.200001,64.106003,64.106003,21761000
2018-01-03,64.199997,65.050003,63.110001,63.450001,63.450001,22607500
2018-01-04,62.574001,63.709999,61.136002,62.924,62.924,49731500
2018-01-05,63.324001,63.448002,62.400002,63.316002,63.316002,22956000
2018-01-08,63.200001,67.403999,63.099998,67.281998,67.281998,49297000
2018-01-09,67.031998,67.760002,65.480003,66.737999,66.737999,35733000
2018-01-10,66.440002,67.400002,66,66.959999,66.959999,21549500
2018-01-11,67.047997,68.961998,66.652,67.589996,67.589996,33227500
2018-01-12,67.725998,68.082001,66.734001,67.244003,67.244003,24125500
2018-01-16,67.508003,69,66.959999,68.012001,68.012001,32371500
2018-01-17,68.094002,69.800003,67.949997,69.431999,69.431999,35517500
2018-01-18,69.134003,70.459999,68.748001,68.914001,68.914001,28429000
2018-01-19,69,70.117996,68.519997,70.003998,70.003998,24441500
2018-01-22,69.879997,71.566002,69.839996,70.311996,70.311996,31052000
2018-01-23,72,72.099998,70.199997,70.557999,70.557999,27327000
2018-01-24,70.916,70.949997,68.704002,69.178001,69.178001,26437500
2018-01-25,69.653999,69.839996,67.279999,67.528,67.528,33701500
2018-01-26,68.300003,68.800003,67.141998,68.57,68.57,22697000
2018-01-29,67.970001,70.169998,67.655998,69.905998,69.905998,23735500
2018-01-30,69.028,69.653999,68.433998,69.164001,69.164001,23588500
2018-01-31,69.501999,71.237999,69.038002,70.862,70.862,31070500
2018-02-01,70.199997,71.931999,69.725998,69.849998,69.849998,20988500
2018-02-02,69.688004,70.389999,68.101997,68.75,68.75,18524000
2018-02-05,67.594002,68.893997,66.599998,66.625999,66.625999,22320500
2018-02-06,65.042,67.244003,64.699997,66.793999,66.793999,25442000
2018-02-07,67.797997,69.199997,67.132004,69,69,34846000
2018-02-08,68.662003,69.723999,62.919998,63.046001,63.046001,51573000
2018-02-09,63.986,64.195999,58.952,62.084,62.084,64668500
2018-02-12,63.226002,63.616001,61.25,63.146,63.146,31139000
2018-02-13,63.004002,64.837997,62.501999,64.732002,64.732002,22801000
2018-02-14,64.167999,65.234001,63.703999,64.461998,64.461998,19753500
2018-02-15,64.900002,66.823997,64.480003,66.814003,66.814003,29564500
2018-02-16,66.5,68.624001,66.328003,67.098,67.098,28213000
2018-02-20,66.893997,68.167999,66.300003,66.954002,66.954002,20047000
2018-02-21,67.206001,67.938004,66.634003,66.660004,66.660004,16098000
2018-02-22,67.106003,69.487999,66.949997,69.234001,69.234001,34849000
2018-02-23,69.566002,70.998001,69.419998,70.410004,70.410004,29087000
2018-02-26,70.699997,71.800003,70.472,71.484001,71.484001,21700000
2018-02-27,71.25,71.998001,70.001999,70.197998,70.197998,23987000
2018-02-28,70.514,71.047997,68.444,68.612,68.612,30348500
2018-03-01,69.001999,69.734001,66.014,66.185997,66.185997,34428000
2018-03-02,65.396004,67.043999,64.594002,67.024002,67.024002,25464000
2018-03-05,66.477997,67.550003,65.858002,66.669998,66.669998,19119000
2018-03-06,66.75,67.274002,65.405998,65.639999,65.639999,21428500
2018-03-07,65.087997,66.5,64.348,66.459999,66.459999,25036500
2018-03-08,66.571999,66.660004,65.253998,65.82,65.82,17831000
2018-03-09,64.82,65.697998,64.473999,65.433998,65.433998,27534000
2018-03-12,65.722,69.442001,65.300003,69.101997,69.101997,41320000
2018-03-13,65.722,69.442001,65.300003,68.367996,68.367996,29829000
2018-03-14,67.351997,67.961998,64.786003,65.325996,65.325996,39837000
2018-03-15,65.875999,66.57,64.220001,65.120003,65.120003,32824000
2018-03-16,64.585999,65.480003,63.813999,64.269997,64.269997,30586500
2018-03-19,63.299999,64.150002,61.933998,62.712002,62.712002,37421500
2018-03-20,62.973999,63.25,61.751999,62.110001,62.110001,23821500
2018-03-21,62.049999,64.487999,62.037998,63.306,63.306,29792000
2018-03-22,62.778,63.764,61.636002,61.82,61.82,24699000
2018-03-23,62.25,62.25,60.09,60.307999,60.307999,33274500
2018-03-26,61.467999,61.518002,58.271999,60.835999,60.835999,41876000
2018-03-27,60.799999,60.854,55.436001,55.835999,55.835999,69360000
2018-03-28,52.916,53.736,50.419998,51.556,51.556,105007000
2018-03-29,51.298,54.192001,49.641998,53.226002,53.226002,75853500
2018-04-02,51.251999,52.066002,48.917999,50.495998,50.495998,80570000
2018-04-03,53.964001,54.669998,50.897999,53.506001,53.506001,94222000
2018-04-04,50.556,57.674,50.400002,57.388,57.388,99483500
2018-04-05,57.868,61.251999,57.639999,61.144001,61.144001,95605500
2018-04-06,60.200001,61.855999,59.099998,59.860001,59.860001,67601500
2018-04-09,60.074001,61.900002,57.841999,57.931999,57.931999,51249000
2018-04-10,59.793999,61.419998,58.736,60.939999,60.939999,54949000
2018-04-11,60.147999,61.796001,59.931999,60.186001,60.186001,37414500
2018-04-12,60.464001,60.790001,58.736,58.816002,58.816002,38044000
2018-04-13,60.720001,60.790001,59.195999,60.068001,60.068001,36636000
2018-04-16,59.799999,59.931999,57.801998,58.242001,58.242001,31692500
2018-04-17,57.773998,58.433998,56.501999,57.537998,57.537998,35000000
2018-04-18,58.216,60.048,57.632,58.669998,58.669998,32788500
2018-04-19,58.216,60.202,57.709999,60.015999,60.015999,30453000
2018-04-20,59.034,59.995998,57.950001,58.048,58.048,28139500
2018-04-23,58.257999,58.324001,56.466,56.674,56.674,24467000
2018-04-24,57,57.417999,55.692001,56.692001,56.692001,28426500
2018-04-25,56.700001,57.032001,55.450001,56.138,56.138,20068000
2018-04-26,55.75,57.158001,55.299999,57.096001,57.096001,21780000
2018-04-27,57.074001,58.894001,56.765999,58.816002,58.816002,21823000
2018-04-30,58.722,59.745998,58.5,58.779999,58.779999,21141000
2018-05-01,58.702,60.164001,58.644001,59.984001,59.984001,23128000
2018-05-02,59.714001,61.369999,59.556,60.23,60.23,44852000
2018-05-03,55.757999,57.608002,55.046001,56.889999,56.889999,86760500
2018-05-04,56.599998,59.372002,55.903999,58.818001,58.818001,42847000
2018-05-07,59.5,61.192001,59.034,60.554001,60.554001,43391000
2018-05-08,60.16,61.549999,59.799999,60.394001,60.394001,29650000
2018-05-09,60.082001,61.402,60.009998,61.369999,61.369999,28637000
2018-05-10,61.5,62.598,60.821999,61.004002,61.004002,28258000
2018-05-11,61.540001,61.776001,59.816002,60.212002,60.212002,23398000
2018-05-14,60.664001,60.987999,58.324001,58.394001,58.394001,36434000
2018-05-15,57.001999,57.391998,56.099998,56.835999,56.835999,47596000
2018-05-16,56.765999,57.762001,56.312,57.296001,57.296001,28370000
2018-05-17,57.18,57.838001,56.793999,56.908001,56.908001,22103000
2018-05-18,56.93,56.93,54.799999,55.363998,55.363998,36259500
2018-05-21,56.265999,58.298,56.259998,56.897999,56.897999,45913000
2018-05-22,57.551998,57.599998,54.683998,55.001999,55.001999,44729000
2018-05-23,55.551998,55.981998,54.799999,55.813999,55.813999,29925500
2018-05-24,55.68,56.222,54.978001,55.57,55.57,20883500
2018-05-25,55.526001,55.928001,55.122002,55.77,55.77,19375500
2018-05-29,55.702,57.299999,55.23,56.751999,56.751999,28333000
2018-05-30,56.658001,59.001999,56.32,58.344002,58.344002,37448500
2018-05-31,57.442001,58.074001,56.585999,56.945999,56.945999,29598500
2018-06-01,57.172001,58.389999,56.768002,58.363998,58.363998,27122000
2018-06-04,58.868,59.799999,58.709999,59.348,59.348,23989000
